State,Year,Quarter,Pincodes,Transcation_Count,Transcation_Amount
telangana,2022,2,500081,14210122,17646870493.30597
telangana,2022,2,500032,11485072,14002673625.919622
telangana,2022,2,500039,10467649,17017841476.052551
telangana,2022,2,500016,9992848,13620769782.70459
telangana,2022,2,500055,9980355,17123640652.266861
telangana,2022,2,500008,9947148,15389385446.375467
telangana,2022,2,505001,9545797,21195096467.279808
telangana,2022,3,500034,832279716,1276247184385.9084
telangana,2022,3,500001,41594312,81023115302.54439
telangana,2022,3,500072,26582641,41355794769.317184
telangana,2022,3,500081,15668872,19358870686.21712
telangana,2022,3,500032,13715084,16599965684.775618
telangana,2022,3,500018,12533622,19328612477.032097
telangana,2022,3,500039,10711855,17344732558.787483
telangana,2022,3,500008,10565808,15897911040.449696
telangana,2022,3,500016,10308750,13959659026.733902
telangana,2022,3,500055,10192110,17212329189.204395
telangana,2022,4,500034,967508435,1501499856273.482
telangana,2022,4,500072,29837348,43828768614.90263
telangana,2022,4,500081,18200179,21837343269.90342
telangana,2022,4,500032,16676568,19489851410.851654
telangana,2022,4,500018,13680565,20005071132.36766
telangana,2022,4,500008,12242795,17462290141.4647
telangana,2022,4,500039,11783216,18218140319.090397
telangana,2022,4,500016,11652977,14952156779.241873
telangana,2022,4,500055,11229616,18331355623.01084
telangana,2022,4,505001,10568166,21675484993.731754
tripura,2018,1,799001,9535,11029713.22537743
tripura,2018,1,799046,8115,4481185.965617785
tripura,2018,1,799003,7721,6889318.059385335
tripura,2018,1,799155,7519,5383748.109126912
tripura,2018,1,799002,6060,6393590.665619975
tripura,2018,1,799004,4945,3958909.446629426
tripura,2018,1,799006,4835,6148718.805493982
tripura,2018,1,799007,4641,4240873.416960197
tripura,2018,1,799045,4527,3312163.515499535
tripura,2018,1,799102,4215,3628475.9295311337
tripura,2018,2,799001,16193,22630189.05025975
tripura,2018,2,799003,13267,13893727.162020518
tripura,2018,2,799002,9434,13824656.411057238
tripura,2018,2,799046,9406,4432799.96670127
tripura,2018,2,799155,8945,5474306.142294022
tripura,2018,2,799007,7847,8291791.644447763
tripura,2018,2,799006,7759,10227642.941695252
tripura,2018,2,799004,7715,7630447.348588114
tripura,2018,2,799045,7218,6651788.938860076
tripura,2018,2,799102,6211,6659764.110741316
tripura,2018,3,799001,26677,41554796.06232005
tripura,2018,3,799155,22775,13878380.349654801
tripura,2018,3,799003,20863,26521165.492775697
tripura,2018,3,799004,15957,15259828.623471003
tripura,2018,3,799002,13549,21727933.41999336
tripura,2018,3,799007,13085,14738361.157598253
tripura,2018,3,799125,11029,5890832.270108508
tripura,2018,3,799006,10737,18576688.886306185
tripura,2018,3,799045,10730,11264413.648288762
tripura,2018,3,799277,10474,6636278.515974367
tripura,2018,4,799001,30211,53358135.459365055
tripura,2018,4,799003,24129,33130054.552197695
tripura,2018,4,799004,16984,15044604.790466465
tripura,2018,4,799155,16216,16016227.927989459
tripura,2018,4,799002,15450,31283607.328756448
tripura,2018,4,799115,15124,6515322.042602584
tripura,2018,4,799007,13392,19340901.48889567
tripura,2018,4,799102,13186,24013906.297928028
tripura,2018,4,799006,12843,27058449.477130245
tripura,2018,4,799114,12739,17731538.275294676
tripura,2019,1,799001,37656,58808386.11254738
tripura,2019,1,799045,32057,22042038.32010384
tripura,2019,1,799003,30432,34298575.86055405
tripura,2019,1,799046,29193,18324221.165856857
tripura,2019,1,799155,20066,15448784.364964338
tripura,2019,1,799002,18906,33534058.550350398
tripura,2019,1,799006,17707,34357490.78914949
tripura,2019,1,799102,17392,28991024.254894234
tripura,2019,1,799114,16687,21899544.30922909
tripura,2019,1,799105,16021,9117566.43136074
tripura,2019,2,799001,37761,70792093.22384417
tripura,2019,2,799045,30319,21458238.372993916
tripura,2019,2,799003,29082,40602059.270438924
tripura,2019,2,799002,23046,43809528.62988832
tripura,2019,2,799046,19204,10921338.980957638
tripura,2019,2,799006,18093,35941960.945502445
tripura,2019,2,799155,16468,22532424.095161695
tripura,2019,2,799102,16037,30417659.361688234
tripura,2019,2,799004,15295,19554348.303277653
tripura,2019,2,799114,14847,26757331.919482447
tripura,2019,3,799001,51438,93380569.27025789
tripura,2019,3,799045,39334,29298594.069710083
tripura,2019,3,799003,39244,53780117.536917195
tripura,2019,3,799046,29219,15207739.612069774
tripura,2019,3,799130,28057,3238309.1577247446
tripura,2019,3,799002,26328,50162441.78055528
tripura,2019,3,799102,24908,36342978.789730325
tripura,2019,3,799006,23880,42917645.29760188
tripura,2019,3,799114,20776,30346722.341008067
tripura,2019,3,799004,19818,26236206.515483726
tripura,2019,4,799001,59817,116307801.07017073
tripura,2019,4,799045,45821,35598657.925334334
tripura,2019,4,799003,42568,61220263.69783716
tripura,2019,4,799002,33256,61939778.4373323
tripura,2019,4,799046,31323,13628181.157013314
tripura,2019,4,799006,27159,49275861.03234182
tripura,2019,4,799114,25221,41391803.91662499
tripura,2019,4,799102,24449,40151522.77156638
tripura,2019,4,799004,23382,28838355.07026829
tripura,2019,4,799007,19531,31168699.079625934
tripura,2020,1,799001,87118,229108279.45874107
tripura,2020,1,799045,54606,46338875.951909564
tripura,2020,1,799003,45792,72550846.1694471
tripura,2020,1,799002,38687,84034432.02631971
tripura,2020,1,799046,37709,23786160.00425904
tripura,2020,1,799006,31839,54089101.86975972
tripura,2020,1,799102,27466,49153186.04571221
tripura,2020,1,799114,26389,51799357.56879772
tripura,2020,1,799004,23837,37342590.53011496
tripura,2020,1,799007,21313,36370038.2215394
tripura,2020,2,799001,86161,231777951.65221855
tripura,2020,2,799003,49958,73583848.18567409
tripura,2020,2,799002,37405,75110381.30976826
tripura,2020,2,799006,35153,60239811.171632275
tripura,2020,2,799102,34738,53712524.49111782
tripura,2020,2,799004,28839,37829268.41849456
tripura,2020,2,799114,28177,46398057.28751227
tripura,2020,2,799155,24496,40208843.98148832
tripura,2020,2,799205,23969,37261173.21177393
tripura,2020,2,799007,23094,40747758.57995502
tripura,2020,3,799001,96924,210455496.0266828
tripura,2020,3,799003,65038,109358598.05519056
tripura,2020,3,799006,45446,78785790.52682589
tripura,2020,3,799102,45289,91839429.53746599
tripura,2020,3,799114,37844,71003467.59346402
tripura,2020,3,799002,37641,64303225.30132322
tripura,2020,3,799004,36340,54457731.927102
tripura,2020,3,799007,34436,58279661.01278485
tripura,2020,3,799155,33249,56454838.99751498
tripura,2020,3,799144,29882,54323214.01146464
tripura,2020,4,799001,141329,295115359.2662865
tripura,2020,4,799003,82681,147151146.0687793
tripura,2020,4,799006,61696,108145630.55170871
tripura,2020,4,799002,55560,100535797.21030375
tripura,2020,4,799102,52786,111685943.64403538
tripura,2020,4,799114,47263,92896210.52195582
tripura,2020,4,799007,46192,84813177.69154394
tripura,2020,4,799004,43651,71000220.55746494
tripura,2020,4,799155,38763,70106158.70082445
tripura,2020,4,799144,36082,72546534.16628619
tripura,2021,1,799001,164426,351838459.6746892
tripura,2021,1,799003,78218,150843150.2731369
tripura,2021,1,799006,59597,112591803.35512727
tripura,2021,1,799002,51373,102124507.47055371
tripura,2021,1,799102,44866,119821045.16698335
tripura,2021,1,799007,43503,84124781.34950277
tripura,2021,1,799114,40132,92541940.02667081
tripura,2021,1,799004,39713,72262565.21975665
tripura,2021,1,799014,32288,62794570.68835791
tripura,2021,1,799250,31567,63515189.29873623
tripura,2021,2,799001,180337,373392994.57616675
tripura,2021,2,799003,90822,155529445.10942465
tripura,2021,2,799006,65418,113783445.13858834
tripura,2021,2,799002,57605,107430080.57647577
tripura,2021,2,799102,51180,115247617.3938867
tripura,2021,2,799007,48536,88158651.8442125
tripura,2021,2,799004,47039,81810219.06405766
tripura,2021,2,799114,46849,96199743.14707626
tripura,2021,2,799250,37122,74144287.76944911
tripura,2021,2,799155,35330,68704764.73818848
tripura,2021,3,799001,239712,491293307.22377086
tripura,2021,3,799003,106992,191426035.85396883
tripura,2021,3,799006,81643,144075502.84419107
tripura,2021,3,799002,70618,133797947.46158756
tripura,2021,3,799102,62055,136672967.2902025
tripura,2021,3,799007,58347,114150703.73060586
tripura,2021,3,799004,54930,99569788.42354734
tripura,2021,3,799114,53892,123731311.35281976
tripura,2021,3,799250,46394,101244270.42708679
tripura,2021,3,799014,42780,80557687.52728595
tripura,2021,4,799001,295775,586031411.957277
tripura,2021,4,799003,131927,254466503.09277552
tripura,2021,4,799006,96497,171670600.71489757
tripura,2021,4,799002,86597,156698917.09374124
tripura,2021,4,799102,71034,166663716.72451225
tripura,2021,4,799007,70960,139950429.76039606
tripura,2021,4,799114,64040,145294915.4439746
tripura,2021,4,799004,60088,123338690.05052328
tripura,2021,4,799250,57697,138474164.3670132
tripura,2021,4,799005,54415,90474426.21293609
tripura,2022,1,799001,331041,646519724.2691705
tripura,2022,1,799003,146078,273820222.0061229
tripura,2022,1,799006,110660,198187734.14251772
tripura,2022,1,799002,99326,184391648.29607794
tripura,2022,1,799007,81097,156834509.6687275
tripura,2022,1,799102,75836,176590209.86560526
tripura,2022,1,799114,73949,166978873.0450884
tripura,2022,1,799250,71594,163105645.28297308
tripura,2022,1,799004,65225,131348141.0895373
tripura,2022,1,799005,63965,100090144.61204371
tripura,2022,2,799001,407651,759465139.192843
tripura,2022,2,799003,174182,313050332.0984084
tripura,2022,2,799006,127250,215384605.7081984
tripura,2022,2,799002,114792,204667703.4873031
tripura,2022,2,799045,93306,145616980.44059926
tripura,2022,2,799007,90692,168134583.98132753
tripura,2022,2,799102,88619,198684750.0916176
tripura,2022,2,799114,87313,196883972.2693556
tripura,2022,2,799250,84082,182710246.64021888
tripura,2022,2,799005,78379,119951133.6884234
tripura,2022,3,799001,939704,1937548277.2018309
tripura,2022,3,799003,187351,325824471.7983676
tripura,2022,3,799006,144908,245071692.06024504
tripura,2022,3,799002,122273,216718649.56432867
tripura,2022,3,799114,104422,212784836.0453348
tripura,2022,3,799007,103140,184210552.17301154
tripura,2022,3,799250,96157,195274757.12707353
tripura,2022,3,799045,92909,157560825.577133
tripura,2022,3,799102,92491,202188747.5135752
tripura,2022,3,799005,84533,129672707.32143867
tripura,2022,4,799001,1547249,3286195023.042714
tripura,2022,4,799003,203913,346744483.3587987
tripura,2022,4,799006,155304,262180183.60865727
tripura,2022,4,799002,130048,228832816.924597
tripura,2022,4,799277,123078,278812213.88555306
tripura,2022,4,799007,110395,193352299.19761324
tripura,2022,4,799250,109016,211430536.20554632
tripura,2022,4,799045,108589,175091180.5513392
tripura,2022,4,799114,102682,198722297.4924404
tripura,2022,4,799102,98570,206592406.2818148
uttar-pradesh,2018,1,201301,690196,987613438.9540119
uttar-pradesh,2018,1,211002,155044,140660589.47154945
uttar-pradesh,2018,1,221007,119472,82547035.20302713
uttar-pradesh,2018,1,201001,117433,183997238.27418238
uttar-pradesh,2018,1,201308,115075,168194081.6746942
uttar-pradesh,2018,1,221001,102173,47996651.5829598
uttar-pradesh,2018,1,201306,99907,132863078.13597459
uttar-pradesh,2018,1,201009,99762,133676961.23942636
uttar-pradesh,2018,1,201307,94485,172191677.42441252
uttar-pradesh,2018,1,250001,86904,120435489.7262559
uttar-pradesh,2018,2,201301,971854,1673280979.3831716
uttar-pradesh,2018,2,211002,187515,228945299.5851271
uttar-pradesh,2018,2,221007,165262,142613640.0843257
uttar-pradesh,2018,2,201308,162134,260644317.4238733
uttar-pradesh,2018,2,221001,153900,76113219.3890778
uttar-pradesh,2018,2,201001,153569,289471992.2973092
uttar-pradesh,2018,2,201307,146944,277816751.94148046
uttar-pradesh,2018,2,261136,134292,11967846.59369568
uttar-pradesh,2018,2,201009,131868,225961450.0565845
uttar-pradesh,2018,2,201306,124283,193525124.64887193
uttar-pradesh,2018,3,221001,1439623,671779876.5266988
uttar-pradesh,2018,3,201301,1438458,2181626866.4046803
uttar-pradesh,2018,3,221007,991753,560212716.9641123
uttar-pradesh,2018,3,261136,945871,389705610.27483356
uttar-pradesh,2018,3,201308,336977,401172538.5402105
uttar-pradesh,2018,3,201307,324604,433959881.2009766
uttar-pradesh,2018,3,211002,292135,355720195.81126803
uttar-pradesh,2018,3,201014,230610,326683367.07204574
uttar-pradesh,2018,3,201306,224490,313973797.6198205
uttar-pradesh,2018,3,201304,213566,311521084.5279421
uttar-pradesh,2018,4,201301,2504916,3217987818.841588
uttar-pradesh,2018,4,201308,691019,646783222.7495496
uttar-pradesh,2018,4,201307,656491,698341707.1485498
uttar-pradesh,2018,4,221001,448556,211430158.87760276
uttar-pradesh,2018,4,201303,439449,476583976.2868532
uttar-pradesh,2018,4,201304,429697,491372728.48908836
uttar-pradesh,2018,4,211002,419546,532891862.8532194
uttar-pradesh,2018,4,201014,402649,505006233.0479592
uttar-pradesh,2018,4,201009,401531,555401283.4249731
uttar-pradesh,2018,4,221007,375707,324705577.7245589
uttar-pradesh,2019,1,201301,4596696,4223121104.413077
uttar-pradesh,2019,1,226004,2988999,4521167316.752953
uttar-pradesh,2019,1,201307,995263,967125877.3786304
uttar-pradesh,2019,1,201308,940906,816865460.7639456
uttar-pradesh,2019,1,201304,763989,738479434.1212442
uttar-pradesh,2019,1,211002,750868,842505341.9019947
uttar-pradesh,2019,1,201306,743462,665922050.9083495
uttar-pradesh,2019,1,201303,702940,679180072.1493174
uttar-pradesh,2019,1,201009,674047,801707823.3511343
uttar-pradesh,2019,1,201014,603950,682482312.1640904
uttar-pradesh,2019,2,226004,8966947,16438621373.818607
uttar-pradesh,2019,2,201301,3632838,3857716253.464631
uttar-pradesh,2019,2,201307,1041792,1111655670.8598578
uttar-pradesh,2019,2,201308,1040098,952636804.9072895
uttar-pradesh,2019,2,208001,990727,1850053188.7010975
uttar-pradesh,2019,2,211002,793974,1175239275.0226789
uttar-pradesh,2019,2,201303,760647,802473047.9832803
uttar-pradesh,2019,2,201009,736002,963720736.3791001
uttar-pradesh,2019,2,201304,722680,821249578.481452
uttar-pradesh,2019,2,201014,642296,778338860.9675133
uttar-pradesh,2019,3,226004,6687157,17110382946.6282
uttar-pradesh,2019,3,201301,4798433,4992797291.832095
uttar-pradesh,2019,3,201307,1517920,1501556495.9285545
uttar-pradesh,2019,3,201308,1273377,1233861005.4703152
uttar-pradesh,2019,3,201303,1078332,1070118111.8331378
uttar-pradesh,2019,3,201009,993499,1262039254.2371387
uttar-pradesh,2019,3,201304,991140,1097530067.7508283
uttar-pradesh,2019,3,201014,940093,1041446940.6122824
uttar-pradesh,2019,3,211002,849738,1357190393.8906558
uttar-pradesh,2019,3,208001,846654,2013119811.1164007
uttar-pradesh,2019,4,226004,8588482,21494958633.324272
uttar-pradesh,2019,4,201301,5805708,6194769074.369754
uttar-pradesh,2019,4,201307,1782991,1865553928.0043442
uttar-pradesh,2019,4,201308,1702665,1534651285.6518054
uttar-pradesh,2019,4,201303,1230731,1301166490.4265368
uttar-pradesh,2019,4,201304,1189081,1373926601.0065424
uttar-pradesh,2019,4,201009,1186803,1604582922.0953102
uttar-pradesh,2019,4,221007,1179731,1503521729.008887
uttar-pradesh,2019,4,201014,1096184,1259501777.7375505
uttar-pradesh,2019,4,201306,1066975,1140977200.7128494
uttar-pradesh,2020,1,226004,9379065,25604240132.822746
uttar-pradesh,2020,1,201301,5805295,6230032613.270485
uttar-pradesh,2020,1,201307,1865591,2046335836.437913
uttar-pradesh,2020,1,201308,1797906,1993215936.876497
uttar-pradesh,2020,1,250001,1369151,3275564105.912902
uttar-pradesh,2020,1,201009,1343777,1837100596.7914388
uttar-pradesh,2020,1,201303,1265203,1382014161.4161623
uttar-pradesh,2020,1,201304,1256012,1502194520.3290753
uttar-pradesh,2020,1,201014,1144853,1375882642.5890007
uttar-pradesh,2020,1,201318,1107456,1582552451.9809124
uttar-pradesh,2020,2,226004,7759585,23228204955.63629
uttar-pradesh,2020,2,201301,2632882,3032440979.2706
uttar-pradesh,2020,2,201307,1490791,1658785810.9373493
uttar-pradesh,2020,2,250001,1444660,3560011431.827073
uttar-pradesh,2020,2,201009,1415732,1732413692.0150585
uttar-pradesh,2020,2,201102,1234207,1668370137.5368576
uttar-pradesh,2020,2,201318,1079644,1436115572.1857004
uttar-pradesh,2020,2,201304,1024526,1133269193.3246734
uttar-pradesh,2020,2,201308,983057,1160315249.08782
uttar-pradesh,2020,2,201303,932952,984760940.8620598
uttar-pradesh,2020,3,226004,11561325,32419324318.886276
uttar-pradesh,2020,3,201301,4881051,5988749980.204367
uttar-pradesh,2020,3,201307,2082018,2330393573.7160997
uttar-pradesh,2020,3,201009,1901182,2646259864.451938
uttar-pradesh,2020,3,250001,1776682,4246932022.8562107
uttar-pradesh,2020,3,201318,1718615,2362990063.401171
uttar-pradesh,2020,3,201102,1483902,2523971248.3865833
uttar-pradesh,2020,3,201304,1460713,1727054333.3191237
uttar-pradesh,2020,3,201308,1444635,1784850059.1333647
uttar-pradesh,2020,3,201303,1182569,1341042683.2311177
uttar-pradesh,2020,4,226004,10577161,28971261812.62314
uttar-pradesh,2020,4,201301,8269422,9516431137.386436
uttar-pradesh,2020,4,201307,3169124,3513042732.4788995
uttar-pradesh,2020,4,201009,2745899,3935767844.1679306
uttar-pradesh,2020,4,201318,2635508,3627149674.616274
uttar-pradesh,2020,4,201308,2252985,2677669924.2664537
uttar-pradesh,2020,4,201304,2149594,2548975368.669379
uttar-pradesh,2020,4,201102,2128338,3813297884.071787
uttar-pradesh,2020,4,250001,2126289,4735111011.244249
uttar-pradesh,2020,4,201303,1853382,2070170152.263678
