State,Year,Quarter,Pincode,No_of_Regusers
uttar-pradesh,2018,3,201301,188664
uttar-pradesh,2018,3,201307,89958
uttar-pradesh,2018,3,201009,88997
uttar-pradesh,2018,3,211002,81996
uttar-pradesh,2018,3,201318,77173
uttar-pradesh,2018,3,250001,66777
uttar-pradesh,2018,3,201308,66265
uttar-pradesh,2018,3,201014,63092
uttar-pradesh,2018,3,226010,62616
uttar-pradesh,2018,3,201304,61745
uttar-pradesh,2018,4,201301,250205
uttar-pradesh,2018,4,201009,118561
uttar-pradesh,2018,4,201307,115602
uttar-pradesh,2018,4,211002,99215
uttar-pradesh,2018,4,201318,98765
uttar-pradesh,2018,4,201102,83251
uttar-pradesh,2018,4,201308,83096
uttar-pradesh,2018,4,250001,82743
uttar-pradesh,2018,4,201014,81787
uttar-pradesh,2018,4,201304,81781
uttar-pradesh,2019,1,201301,301260
uttar-pradesh,2019,1,201009,144046
uttar-pradesh,2019,1,201307,135947
uttar-pradesh,2019,1,201318,118300
uttar-pradesh,2019,1,211002,115266
uttar-pradesh,2019,1,201102,103700
uttar-pradesh,2019,1,201304,98500
uttar-pradesh,2019,1,250001,98424
uttar-pradesh,2019,1,201308,97239
uttar-pradesh,2019,1,201014,95743
uttar-pradesh,2019,2,201301,336709
uttar-pradesh,2019,2,201009,163175
uttar-pradesh,2019,2,201307,150570
uttar-pradesh,2019,2,201318,132350
uttar-pradesh,2019,2,211002,127093
uttar-pradesh,2019,2,201102,120848
uttar-pradesh,2019,2,250001,114100
uttar-pradesh,2019,2,201304,110497
uttar-pradesh,2019,2,201308,107652
uttar-pradesh,2019,2,201014,106204
uttar-pradesh,2019,3,201301,369425
uttar-pradesh,2019,3,201009,181701
uttar-pradesh,2019,3,201307,164576
uttar-pradesh,2019,3,201318,145568
uttar-pradesh,2019,3,201102,139053
uttar-pradesh,2019,3,211002,138117
uttar-pradesh,2019,3,250001,129231
uttar-pradesh,2019,3,201304,121814
uttar-pradesh,2019,3,201308,117632
uttar-pradesh,2019,3,247001,116900
uttar-pradesh,2019,4,201301,398548
uttar-pradesh,2019,4,201009,198846
uttar-pradesh,2019,4,201307,177022
uttar-pradesh,2019,4,201318,157783
uttar-pradesh,2019,4,201102,156516
uttar-pradesh,2019,4,211002,149208
uttar-pradesh,2019,4,250001,142373
uttar-pradesh,2019,4,201304,132136
uttar-pradesh,2019,4,247001,128979
uttar-pradesh,2019,4,201308,126492
uttar-pradesh,2020,1,201301,425915
uttar-pradesh,2020,1,201009,216851
uttar-pradesh,2020,1,201307,188483
uttar-pradesh,2020,1,201102,176490
uttar-pradesh,2020,1,201318,170164
uttar-pradesh,2020,1,211002,159892
uttar-pradesh,2020,1,250001,156932
uttar-pradesh,2020,1,247001,145252
uttar-pradesh,2020,1,201304,142149
uttar-pradesh,2020,1,201308,134788
uttar-pradesh,2020,2,201301,445271
uttar-pradesh,2020,2,201009,233893
uttar-pradesh,2020,2,201307,198973
uttar-pradesh,2020,2,201102,197204
uttar-pradesh,2020,2,201318,181101
uttar-pradesh,2020,2,250001,171693
uttar-pradesh,2020,2,211002,168162
uttar-pradesh,2020,2,247001,163186
uttar-pradesh,2020,2,201304,150626
uttar-pradesh,2020,2,244001,148286
uttar-pradesh,2020,3,201301,472490
uttar-pradesh,2020,3,201009,254167
uttar-pradesh,2020,3,201102,217344
uttar-pradesh,2020,3,201307,212086
uttar-pradesh,2020,3,201318,195737
uttar-pradesh,2020,3,250001,187222
uttar-pradesh,2020,3,247001,180262
uttar-pradesh,2020,3,211002,179148
uttar-pradesh,2020,3,244001,163682
uttar-pradesh,2020,3,201304,161850
uttar-pradesh,2020,4,201301,504506
uttar-pradesh,2020,4,201009,275685
uttar-pradesh,2020,4,201102,240152
uttar-pradesh,2020,4,201307,227351
uttar-pradesh,2020,4,201318,212043
uttar-pradesh,2020,4,250001,203632
uttar-pradesh,2020,4,247001,199145
uttar-pradesh,2020,4,211002,193284
uttar-pradesh,2020,4,244001,180332
uttar-pradesh,2020,4,202001,177265
uttar-pradesh,2021,1,201301,541127
uttar-pradesh,2021,1,201009,296638
uttar-pradesh,2021,1,201102,260999
uttar-pradesh,2021,1,201307,243576
uttar-pradesh,2021,1,201318,228468
uttar-pradesh,2021,1,250001,218966
uttar-pradesh,2021,1,247001,215857
uttar-pradesh,2021,1,211002,207823
uttar-pradesh,2021,1,244001,195695
uttar-pradesh,2021,1,202001,191862
uttar-pradesh,2021,2,201301,577428
uttar-pradesh,2021,2,201009,317155
uttar-pradesh,2021,2,201102,280019
uttar-pradesh,2021,2,201307,259579
uttar-pradesh,2021,2,201318,243997
uttar-pradesh,2021,2,250001,233826
uttar-pradesh,2021,2,247001,231243
uttar-pradesh,2021,2,211002,221839
uttar-pradesh,2021,2,244001,209784
uttar-pradesh,2021,2,202001,205129
uttar-pradesh,2021,3,201301,618043
uttar-pradesh,2021,3,201009,340418
uttar-pradesh,2021,3,201102,301296
uttar-pradesh,2021,3,201307,277408
uttar-pradesh,2021,3,201318,261291
uttar-pradesh,2021,3,250001,250431
uttar-pradesh,2021,3,247001,248285
uttar-pradesh,2021,3,211002,237827
uttar-pradesh,2021,3,244001,225790
uttar-pradesh,2021,3,202001,220275
uttar-pradesh,2021,4,201301,659549
uttar-pradesh,2021,4,201009,363860
uttar-pradesh,2021,4,201102,322687
uttar-pradesh,2021,4,201307,295293
uttar-pradesh,2021,4,201318,278720
uttar-pradesh,2021,4,250001,267154
uttar-pradesh,2021,4,247001,265421
uttar-pradesh,2021,4,211002,254063
uttar-pradesh,2021,4,244001,241620
uttar-pradesh,2021,4,202001,235384
uttar-pradesh,2022,1,201301,698600
uttar-pradesh,2022,1,201009,385906
uttar-pradesh,2022,1,201102,342842
uttar-pradesh,2022,1,201307,312146
uttar-pradesh,2022,1,201318,295067
uttar-pradesh,2022,1,250001,282898
uttar-pradesh,2022,1,247001,281578
uttar-pradesh,2022,1,211002,269413
uttar-pradesh,2022,1,244001,256505
uttar-pradesh,2022,1,202001,249614
uttar-pradesh,2022,2,201301,735907
uttar-pradesh,2022,2,201009,407033
uttar-pradesh,2022,2,201102,362067
uttar-pradesh,2022,2,201307,328207
uttar-pradesh,2022,2,201318,310735
uttar-pradesh,2022,2,250001,297920
uttar-pradesh,2022,2,247001,296944
uttar-pradesh,2022,2,211002,284353
uttar-pradesh,2022,2,244001,270738
uttar-pradesh,2022,2,202001,263278
uttar-pradesh,2022,3,201301,774591
uttar-pradesh,2022,3,201009,428994
uttar-pradesh,2022,3,201102,382248
uttar-pradesh,2022,3,201307,344791
uttar-pradesh,2022,3,201318,327083
uttar-pradesh,2022,3,250001,313513
uttar-pradesh,2022,3,247001,312774
uttar-pradesh,2022,3,211002,300022
uttar-pradesh,2022,3,244001,285618
uttar-pradesh,2022,3,202001,277452
uttar-pradesh,2022,4,201301,814008
uttar-pradesh,2022,4,201009,451153
uttar-pradesh,2022,4,201102,402243
uttar-pradesh,2022,4,201307,361474
uttar-pradesh,2022,4,201318,343249
uttar-pradesh,2022,4,250001,328666
uttar-pradesh,2022,4,247001,328252
uttar-pradesh,2022,4,211002,316051
uttar-pradesh,2022,4,244001,300073
uttar-pradesh,2022,4,202001,291813
uttarakhand,2018,1,248001,43810
uttarakhand,2018,1,263153,29988
uttarakhand,2018,1,263139,27575
uttarakhand,2018,1,249403,21416
uttarakhand,2018,1,247667,19733
uttarakhand,2018,1,244713,16234
uttarakhand,2018,1,248007,13798
uttarakhand,2018,1,263148,10414
uttarakhand,2018,1,249404,9525
uttarakhand,2018,1,248008,9462
uttarakhand,2018,2,248001,57987
uttarakhand,2018,2,263153,39375
uttarakhand,2018,2,263139,35979
uttarakhand,2018,2,249403,28237
uttarakhand,2018,2,247667,25914
uttarakhand,2018,2,244713,21915
uttarakhand,2018,2,248007,18155
uttarakhand,2018,2,263148,13571
uttarakhand,2018,2,249404,12565
uttarakhand,2018,2,248008,12507
uttarakhand,2018,3,248001,71108
uttarakhand,2018,3,263153,47954
uttarakhand,2018,3,263139,43573
uttarakhand,2018,3,249403,34499
uttarakhand,2018,3,247667,31596
uttarakhand,2018,3,244713,27418
uttarakhand,2018,3,248007,22459
uttarakhand,2018,3,263148,16571
uttarakhand,2018,3,249404,15762
uttarakhand,2018,3,248008,15440
uttarakhand,2018,4,248001,88106
uttarakhand,2018,4,263153,58968
uttarakhand,2018,4,263139,53288
uttarakhand,2018,4,249403,42546
uttarakhand,2018,4,247667,39066
uttarakhand,2018,4,244713,34073
uttarakhand,2018,4,248007,27725
uttarakhand,2018,4,263148,20135
uttarakhand,2018,4,249404,19425
uttarakhand,2018,4,248008,19187
uttarakhand,2019,1,248001,105135
uttarakhand,2019,1,263153,70441
uttarakhand,2019,1,263139,63864
uttarakhand,2019,1,249403,50869
uttarakhand,2019,1,247667,46574
uttarakhand,2019,1,244713,40130
uttarakhand,2019,1,248007,33290
uttarakhand,2019,1,263148,24314
uttarakhand,2019,1,248008,23314
uttarakhand,2019,1,249404,23175
uttarakhand,2019,2,248001,122387
uttarakhand,2019,2,263153,78422
uttarakhand,2019,2,263139,73468
uttarakhand,2019,2,249403,56572
uttarakhand,2019,2,247667,53454
uttarakhand,2019,2,244713,45275
uttarakhand,2019,2,248007,38386
uttarakhand,2019,2,263148,27145
uttarakhand,2019,2,248008,26991
uttarakhand,2019,2,249404,26234
uttarakhand,2019,3,248001,138990
uttarakhand,2019,3,263153,85399
uttarakhand,2019,3,263139,82326
uttarakhand,2019,3,249403,62076
uttarakhand,2019,3,247667,60160
uttarakhand,2019,3,244713,50354
uttarakhand,2019,3,248007,43943
uttarakhand,2019,3,248008,30492
uttarakhand,2019,3,263148,29770
uttarakhand,2019,3,249404,29233
uttarakhand,2019,4,248001,152499
uttarakhand,2019,4,263153,92876
uttarakhand,2019,4,263139,90316
uttarakhand,2019,4,249403,67433
uttarakhand,2019,4,247667,66153
uttarakhand,2019,4,244713,55168
uttarakhand,2019,4,248007,48633
uttarakhand,2019,4,248008,33613
uttarakhand,2019,4,263148,32479
uttarakhand,2019,4,249404,31967
uttarakhand,2020,1,248001,167128
uttarakhand,2020,1,263153,101035
uttarakhand,2020,1,263139,99310
uttarakhand,2020,1,249403,73299
uttarakhand,2020,1,247667,73268
uttarakhand,2020,1,244713,61242
uttarakhand,2020,1,248007,53342
uttarakhand,2020,1,248008,37215
uttarakhand,2020,1,263148,35816
uttarakhand,2020,1,249404,35047
uttarakhand,2020,2,248001,180405
uttarakhand,2020,2,263153,108650
uttarakhand,2020,2,263139,108459
uttarakhand,2020,2,247667,80123
uttarakhand,2020,2,249403,79076
uttarakhand,2020,2,244713,67771
uttarakhand,2020,2,248007,57631
uttarakhand,2020,2,248008,40946
uttarakhand,2020,2,263148,39290
uttarakhand,2020,2,249404,38205
uttarakhand,2020,3,248001,196414
uttarakhand,2020,3,263139,119265
uttarakhand,2020,3,263153,117596
uttarakhand,2020,3,247667,87577
uttarakhand,2020,3,249403,85731
uttarakhand,2020,3,244713,74529
uttarakhand,2020,3,248007,62484
uttarakhand,2020,3,248008,45231
uttarakhand,2020,3,263148,42926
uttarakhand,2020,3,249404,41745
uttarakhand,2020,4,248001,214162
uttarakhand,2020,4,263139,130684
uttarakhand,2020,4,263153,127869
uttarakhand,2020,4,247667,95688
uttarakhand,2020,4,249403,93197
uttarakhand,2020,4,244713,81687
uttarakhand,2020,4,248007,68280
uttarakhand,2020,4,248008,49821
uttarakhand,2020,4,263148,46923
uttarakhand,2020,4,249404,45495
uttarakhand,2021,1,248001,230378
uttarakhand,2021,1,263139,140799
uttarakhand,2021,1,263153,137954
uttarakhand,2021,1,247667,103466
uttarakhand,2021,1,249403,100400
uttarakhand,2021,1,244713,88182
uttarakhand,2021,1,248007,73657
uttarakhand,2021,1,248008,53647
uttarakhand,2021,1,263148,50886
uttarakhand,2021,1,249404,48958
uttarakhand,2021,2,248001,245790
uttarakhand,2021,2,263139,150398
uttarakhand,2021,2,263153,147765
uttarakhand,2021,2,247667,110702
uttarakhand,2021,2,249403,107534
uttarakhand,2021,2,244713,94503
uttarakhand,2021,2,248007,78753
uttarakhand,2021,2,248008,57409
uttarakhand,2021,2,263148,54567
uttarakhand,2021,2,249404,52383
uttarakhand,2021,3,248001,262855
uttarakhand,2021,3,263139,161187
uttarakhand,2021,3,263153,158724
uttarakhand,2021,3,247667,118780
uttarakhand,2021,3,249403,115541
uttarakhand,2021,3,244713,101673
uttarakhand,2021,3,248007,84416
uttarakhand,2021,3,248008,61521
uttarakhand,2021,3,263148,58848
uttarakhand,2021,3,249404,56219
uttarakhand,2021,4,248001,280017
uttarakhand,2021,4,263139,171962
uttarakhand,2021,4,263153,169748
uttarakhand,2021,4,247667,126841
uttarakhand,2021,4,249403,123554
uttarakhand,2021,4,244713,108918
uttarakhand,2021,4,248007,90039
uttarakhand,2021,4,248008,65592
uttarakhand,2021,4,263148,63051
uttarakhand,2021,4,249404,60069
uttarakhand,2022,1,248001,295984
uttarakhand,2022,1,263139,182129
uttarakhand,2022,1,263153,180198
uttarakhand,2022,1,247667,134342
uttarakhand,2022,1,249403,131244
uttarakhand,2022,1,244713,115663
uttarakhand,2022,1,248007,95374
uttarakhand,2022,1,248008,69484
uttarakhand,2022,1,263148,67108
uttarakhand,2022,1,249404,63631
uttarakhand,2022,2,248001,311271
uttarakhand,2022,2,263139,191979
uttarakhand,2022,2,263153,190185
uttarakhand,2022,2,247667,141465
uttarakhand,2022,2,249403,138582
uttarakhand,2022,2,244713,122158
uttarakhand,2022,2,248007,100406
uttarakhand,2022,2,248008,73141
uttarakhand,2022,2,263148,70945
uttarakhand,2022,2,249404,67040
uttarakhand,2022,3,248001,326983
uttarakhand,2022,3,263139,202029
uttarakhand,2022,3,263153,200811
uttarakhand,2022,3,247667,148897
uttarakhand,2022,3,249403,146342
uttarakhand,2022,3,244713,128905
uttarakhand,2022,3,248007,105620
uttarakhand,2022,3,248008,76924
uttarakhand,2022,3,263148,74888
uttarakhand,2022,3,249404,70628
uttarakhand,2022,4,248001,342610
uttarakhand,2022,4,263139,211843
uttarakhand,2022,4,263153,211157
uttarakhand,2022,4,247667,156058
uttarakhand,2022,4,249403,154116
uttarakhand,2022,4,244713,135226
uttarakhand,2022,4,248007,110486
uttarakhand,2022,4,248008,80606
uttarakhand,2022,4,263148,78674
uttarakhand,2022,4,249404,74067
west-bengal,2018,1,711101,19073
west-bengal,2018,1,700156,16571
west-bengal,2018,1,700091,15736
west-bengal,2018,1,721101,14946
west-bengal,2018,1,700006,14316
west-bengal,2018,1,700135,12475
west-bengal,2018,1,700039,11794
west-bengal,2018,1,700001,11698
west-bengal,2018,1,732101,11660
west-bengal,2018,1,700059,11414
west-bengal,2018,2,711101,26613
west-bengal,2018,2,700156,22706
west-bengal,2018,2,700091,21380
west-bengal,2018,2,721101,20661
west-bengal,2018,2,700006,20325
west-bengal,2018,2,700135,17526
west-bengal,2018,2,700039,16775
west-bengal,2018,2,732101,16732
west-bengal,2018,2,700001,16470
west-bengal,2018,2,700019,16084
west-bengal,2018,3,711101,33006
west-bengal,2018,3,700156,28135
west-bengal,2018,3,700006,26275
west-bengal,2018,3,700091,26184
west-bengal,2018,3,721101,25642
west-bengal,2018,3,700135,22362
west-bengal,2018,3,700039,21204
west-bengal,2018,3,700019,20747
west-bengal,2018,3,732101,20722
west-bengal,2018,3,700001,20683
west-bengal,2018,4,711101,42834
west-bengal,2018,4,700006,36387
west-bengal,2018,4,700156,35762
west-bengal,2018,4,700135,33534
west-bengal,2018,4,700091,33109
west-bengal,2018,4,721101,31211
west-bengal,2018,4,700039,28039
west-bengal,2018,4,700019,27277
west-bengal,2018,4,700015,27165
west-bengal,2018,4,700001,27160
west-bengal,2019,1,711101,51367
west-bengal,2019,1,700006,45036
west-bengal,2019,1,700156,41906
west-bengal,2019,1,700135,40010
west-bengal,2019,1,700091,38808
west-bengal,2019,1,721101,36261
west-bengal,2019,1,700039,33907
west-bengal,2019,1,700015,33113
west-bengal,2019,1,700019,32710
west-bengal,2019,1,700001,32530
west-bengal,2019,2,711101,60136
west-bengal,2019,2,700006,52627
west-bengal,2019,2,700156,47420
west-bengal,2019,2,700135,45853
west-bengal,2019,2,700091,43980
west-bengal,2019,2,721101,40414
west-bengal,2019,2,700039,39202
west-bengal,2019,2,700021,39042
west-bengal,2019,2,700015,38579
west-bengal,2019,2,700019,37693
west-bengal,2019,3,711101,67292
west-bengal,2019,3,700006,58861
west-bengal,2019,3,700156,52394
west-bengal,2019,3,700135,51552
west-bengal,2019,3,700091,48641
west-bengal,2019,3,700021,48503
west-bengal,2019,3,721101,44210
west-bengal,2019,3,700039,44028
west-bengal,2019,3,700015,43325
west-bengal,2019,3,700019,42157
west-bengal,2019,4,711101,72920
west-bengal,2019,4,700006,63522
west-bengal,2019,4,700135,56786
west-bengal,2019,4,700156,56363
west-bengal,2019,4,700021,53381
west-bengal,2019,4,700091,52114
west-bengal,2019,4,721101,48860
west-bengal,2019,4,700039,48153
west-bengal,2019,4,700015,47696
west-bengal,2019,4,700019,45694
west-bengal,2020,1,711101,78806
west-bengal,2020,1,700006,68160
west-bengal,2020,1,700135,61201
west-bengal,2020,1,700156,60108
west-bengal,2020,1,700021,57719
west-bengal,2020,1,700091,54983
west-bengal,2020,1,721101,52626
west-bengal,2020,1,700039,52429
west-bengal,2020,1,700015,51964
west-bengal,2020,1,700019,49127
west-bengal,2020,2,711101,86422
west-bengal,2020,2,700006,74060
west-bengal,2020,2,700135,66278
west-bengal,2020,2,700156,63653
west-bengal,2020,2,700021,59624
west-bengal,2020,2,700091,57756
west-bengal,2020,2,700039,57477
west-bengal,2020,2,700015,57162
west-bengal,2020,2,721101,56950
west-bengal,2020,2,742304,54600
west-bengal,2020,3,711101,93507
west-bengal,2020,3,700006,80147
west-bengal,2020,3,700135,71442
west-bengal,2020,3,700156,67583
west-bengal,2020,3,700039,62344
west-bengal,2020,3,700015,62093
west-bengal,2020,3,721101,61247
west-bengal,2020,3,700021,61018
west-bengal,2020,3,700091,60907
west-bengal,2020,3,742304,60469
west-bengal,2020,4,711101,100995
west-bengal,2020,4,700006,86507
west-bengal,2020,4,700135,77035
west-bengal,2020,4,700156,72172
west-bengal,2020,4,700039,67602
west-bengal,2020,4,700015,67402
west-bengal,2020,4,721101,65712
west-bengal,2020,4,742304,65083
west-bengal,2020,4,700091,64738
west-bengal,2020,4,700150,63152
west-bengal,2021,1,711101,108369
west-bengal,2021,1,700006,92747
west-bengal,2021,1,700135,82532
west-bengal,2021,1,700156,77110
west-bengal,2021,1,700039,72654
west-bengal,2021,1,700015,72429
west-bengal,2021,1,742304,70194
west-bengal,2021,1,721101,70161
west-bengal,2021,1,700091,69142
west-bengal,2021,1,700150,67705
west-bengal,2021,2,711101,115675
west-bengal,2021,2,700006,98918
west-bengal,2021,2,700135,88230
west-bengal,2021,2,700156,82138
west-bengal,2021,2,700039,77544
west-bengal,2021,2,700015,77301
west-bengal,2021,2,742304,75175
west-bengal,2021,2,721101,74818
west-bengal,2021,2,700091,73614
west-bengal,2021,2,700150,72347
west-bengal,2021,3,711101,123732
west-bengal,2021,3,700006,105800
west-bengal,2021,3,700135,94553
west-bengal,2021,3,700156,87746
west-bengal,2021,3,700039,82997
west-bengal,2021,3,700015,82658
west-bengal,2021,3,742304,80698
west-bengal,2021,3,721101,80088
west-bengal,2021,3,700091,78602
west-bengal,2021,3,700150,77501
west-bengal,2021,4,711101,132051
west-bengal,2021,4,700006,112681
west-bengal,2021,4,700135,100918
west-bengal,2021,4,700156,93439
west-bengal,2021,4,700039,88546
west-bengal,2021,4,700015,88070
west-bengal,2021,4,742304,86045
west-bengal,2021,4,721101,85333
west-bengal,2021,4,700091,83634
west-bengal,2021,4,700150,82669
west-bengal,2022,1,711101,139738
west-bengal,2022,1,700006,119101
west-bengal,2022,1,700135,106987
west-bengal,2022,1,700156,98734
west-bengal,2022,1,700039,93674
west-bengal,2022,1,700015,93175
west-bengal,2022,1,742304,91059
west-bengal,2022,1,721101,90324
west-bengal,2022,1,700091,88432
west-bengal,2022,1,700150,87552
west-bengal,2022,2,711101,147152
west-bengal,2022,2,700006,125316
west-bengal,2022,2,700135,112749
west-bengal,2022,2,700156,103879
west-bengal,2022,2,700039,98592
west-bengal,2022,2,700015,98087
west-bengal,2022,2,742304,95822
west-bengal,2022,2,721101,95145
west-bengal,2022,2,700091,92988
west-bengal,2022,2,700150,92299
west-bengal,2022,3,711101,154935
west-bengal,2022,3,700006,131837
west-bengal,2022,3,700135,118831
west-bengal,2022,3,700156,109159
